"","ACCNIS","BUTBUT","MILMIG","ACCGEN","CIRCYA","ATHNOC","FALSUB","CIRAER","ASIOTU","STRALU","CIRPYG","MILMIL","CIRGAL","FALPER","GYPFUL","FALTIN","PERAPI"
"660198P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660198P10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"660248P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660248P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660280P04",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"660280P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660280P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660889P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660889P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660889P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660889P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660889P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660889P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"660889P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660889P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660889P09",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"660889P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660931P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660931P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660931P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660931P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"660931P05",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"660931P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"660931P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660931P10",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"670031P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670031P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670031P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670031P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670031P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670031P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670031P07",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670031P08",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670031P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670031P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670113P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670113P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670113P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670119P01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670119P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670119P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670119P04",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"670119P05",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670119P06",0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"670119P07",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"670119P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670119P09",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670119P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P01",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670145P02",0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670145P03",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"670145P04",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670145P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670214P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670214P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670214P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670485P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670485P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670485P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670558P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670558P02",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670558P03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670558P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670558P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670558P06",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670558P07",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670558P08",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670558P09",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670558P10",0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670565P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P04",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P05",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670565P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670565P08",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670565P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670565P10",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670567P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670567P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670567P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670567P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670567P05",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670567P06",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670567P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670567P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670567P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670567P10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670617P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670617P05",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670617P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670617P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670757P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670757P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670782P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670782P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670782P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P06",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670827P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670827P10",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670945P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670945P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P09",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670945P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670973P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670973P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670973P03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670973P04",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"670973P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670973P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670973P07",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"670973P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670973P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670973P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670995P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670995P02",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"670995P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670995P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670995P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"670995P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"670995P07",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670995P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"670995P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670995P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671134P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671134P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671134P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671134P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671137P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671137P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671144P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671144P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671144P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671144P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671145P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671145P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671145P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671145P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671145P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671145P06",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"671145P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671145P08",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"671145P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671145P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680061P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680061P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680141P01",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"680141P02",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680141P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680141P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680141P05",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680141P06",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680141P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"680141P08",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680141P09",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"680141P10",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680154P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680154P07",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680154P08",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680154P09",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"680154P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P03",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"680281P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680281P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680311P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680311P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680311P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680311P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680311P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680371P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680371P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680371P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680371P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680400P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P09",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680400P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680407P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680582P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"680725P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P04",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680725P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680725P10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680871P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680871P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
